tic,source,class
355753975,added_myself,DSCT_BCEP
355896556,added_myself,INSTRUMENT/JUNK
355906375,added_myself,DSCT_BCEP
355936485,tessv2,RRLYR_CEPH
355937771,added_myself,SOLARLIKE
356039152,added_myself,SOLARLIKE
356108044,added_myself,DSCT_BCEP
356108811,training_set_em1,GDOR_SPB
356108814,training_set_em1,GDOR_SPB
356111717,training_set_em1,DSCT_BCEP
356151089,added_myself,INSTRUMENT/JUNK
356155578,added_myself,INSTRUMENT/JUNK
356310798,training_set_em1,GDOR_SPB
356312285,tessv2,RRLYR_CEPH
356337978,tessv2,RRLYR_CEPH
356345502,tessv2,RRLYR_CEPH
356349773,training_set_em1,CONTACT_ROT
356512700,added_myself,ECLIPSE
356515582,tessv2,RRLYR_CEPH
356665798,added_myself,CONTACT_ROT
356683542,tessv2,RRLYR_CEPH
356735215,training_set_em1,DSCT_BCEP
356735787,training_set_em1,DSCT_BCEP
356820178,training_set_em1,GDOR_SPB
356823498,training_set_em1,DSCT_BCEP
356891898,added_myself,INSTRUMENT/JUNK
356892382,training_set_em1,GDOR_SPB
356892430,training_set_em1,GDOR_SPB
356893475,training_set_em1,DSCT_BCEP
356895890,training_set_em1,GDOR_SPB
356920361,training_set_em1,CONTACT_ROT
356967779,added_myself,DSCT_BCEP
357032364,training_set_em1,DSCT_BCEP
357033739,training_set_em1,GDOR_SPB
357034730,added_myself,INSTRUMENT/JUNK
357045691,training_set_em1,GDOR_SPB
357046661,training_set_em1,GDOR_SPB
357049432,added_myself,INSTRUMENT/JUNK
357050434,added_myself,DSCT_BCEP
357079959,added_myself,CONTACT_ROT
357088403,added_myself,DSCT_BCEP
357090350,added_myself,ECLIPSE
357096415,training_set_em1,GDOR_SPB
357175482,tessv2,RRLYR_CEPH
357452639,tessv2,RRLYR_CEPH
357551421,added_myself,DSCT_BCEP
357559122,added_myself,INSTRUMENT/JUNK
357595904,training_set_em1,GDOR_SPB
357596800,training_set_em1,DSCT_BCEP
357648956,added_myself,INSTRUMENT/JUNK
357685774,training_set_em1,GDOR_SPB
357861141,added_myself,DSCT_BCEP
358019276,tessv2,RRLYR_CEPH
358147674,tessv2,RRLYR_CEPH
358190601,added_myself,DSCT_BCEP
358317315,added_myself,ECLIPSE
358427670,tessv2,RRLYR_CEPH
358732904,tessv2,RRLYR_CEPH
359312481,tessv2,RRLYR_CEPH
359312804,tessv2,RRLYR_CEPH
359496202,training_set_em1,GDOR_SPB
359498863,training_set_em1,DSCT_BCEP
359556659,training_set_em1,DSCT_BCEP
359585794,added_myself,SOLARLIKE
359586492,training_set_em1,GDOR_SPB
359632631,added_myself,SOLARLIKE
359634172,added_myself,INSTRUMENT/JUNK
359674730,added_myself,SOLARLIKE
359674840,training_set_em1,DSCT_BCEP
359675242,training_set_em1,DSCT_BCEP
359676436,added_myself,SOLARLIKE
359678119,tessv2,RRLYR_CEPH
359678383,training_set_em1,DSCT_BCEP
359679515,training_set_em1,GDOR_SPB
359679682,added_myself,SOLARLIKE
359981731,added_myself,INSTRUMENT/JUNK
359982521,added_myself,DSCT_BCEP
360019901,added_myself,SOLARLIKE
360020480,tessv2,RRLYR_CEPH
360021292,training_set_em1,DSCT_BCEP
360021730,tessv1,APERIODIC
360021751,tessv1,DSCT_BCEP
360021776,tessv1,CONTACT_ROT
360022005,tessv1,DSCT_BCEP
360022051,tessv1,DSCT_BCEP
360022203,tessv1,CONTACT_ROT
360022303,tessv1,DSCT_BCEP
360023118,tessv1,CONTACT_ROT
360023141,tessv1,DSCT_BCEP
360023953,tessv1,SOLARLIKE
360024513,tessv1,DSCT_BCEP
360028729,tessv1,ECLIPSE
360413337,tessv2,RRLYR_CEPH
360751644,tessv2,RRLYR_CEPH
361325293,tessv2,RRLYR_CEPH
361522932,tessv2,RRLYR_CEPH
362212713,added_myself,SOLARLIKE
362213253,training_set_em1,DSCT_BCEP
362213287,training_set_em1,GDOR_SPB
362217268,training_set_em1,GDOR_SPB
362217907,training_set_em1,DSCT_BCEP
362222572,training_set_em1,GDOR_SPB
362226953,training_set_em1,GDOR_SPB
362256615,added_myself,INSTRUMENT/JUNK
362259736,tessv2,RRLYR_CEPH
362260549,added_myself,INSTRUMENT/JUNK
363588253,added_myself,SOLARLIKE
363674569,added_myself,ECLIPSE
364011499,tessv2,RRLYR_CEPH
364074524,training_set_em1,DSCT_BCEP
364116785,training_set_em1,DSCT_BCEP
364119744,training_set_em1,GDOR_SPB
364691387,added_myself,INSTRUMENT/JUNK
364694757,added_myself,INSTRUMENT/JUNK
364759831,added_myself,INSTRUMENT/JUNK
364766176,added_myself,SOLARLIKE
364766584,added_myself,INSTRUMENT/JUNK
364768072,added_myself,INSTRUMENT/JUNK
364824730,added_myself,SOLARLIKE
364831313,added_myself,INSTRUMENT/JUNK
364904505,added_myself,SOLARLIKE
364908487,added_myself,INSTRUMENT/JUNK
364972101,added_myself,INSTRUMENT/JUNK
365102531,added_myself,ECLIPSE
365107126,added_myself,INSTRUMENT/JUNK
365107192,added_myself,INSTRUMENT/JUNK
365119871,tessv2,RRLYR_CEPH
365297180,tessv2,RRLYR_CEPH
365616668,added_myself,ECLIPSE
365786740,tessv2,RRLYR_CEPH
365881088,added_myself,ECLIPSE
365883118,added_myself,SOLARLIKE
366119193,training_set_em1,DSCT_BCEP
366435346,training_set_em1,DSCT_BCEP
366488066,training_set_em1,GDOR_SPB
366488633,training_set_em1,GDOR_SPB
366489827,training_set_em1,DSCT_BCEP
366490506,training_set_em1,DSCT_BCEP
366516999,training_set_em1,DSCT_BCEP
366518060,training_set_em1,DSCT_BCEP
366560501,training_set_em1,GDOR_SPB
366581060,training_set_em1,DSCT_BCEP
366642024,training_set_em1,DSCT_BCEP
366642080,training_set_em1,GDOR_SPB
366840276,added_myself,ECLIPSE
367034089,added_myself,CONTACT_ROT
367233391,added_myself,SOLARLIKE
367739339,training_set_em1,GDOR_SPB
367753954,training_set_em1,GDOR_SPB
367837386,training_set_em1,GDOR_SPB
367838105,training_set_em1,DSCT_BCEP
367838785,training_set_em1,CONTACT_ROT
367839275,training_set_em1,GDOR_SPB
367856948,added_myself,SOLARLIKE
367857305,training_set_em1,DSCT_BCEP
368040266,tessv2,RRLYR_CEPH
368140054,added_myself,ECLIPSE
368140148,added_myself,INSTRUMENT/JUNK
368192833,added_myself,SOLARLIKE
368194390,added_myself,SOLARLIKE
368194643,added_myself,DSCT_BCEP
368196161,added_myself,SOLARLIKE
368197618,added_myself,CONTACT_ROT
368282918,added_myself,INSTRUMENT/JUNK
369071000,tessv2,RRLYR_CEPH
370055482,tessv2,RRLYR_CEPH
371042887,tessv2,RRLYR_CEPH
371285920,tessv2,RRLYR_CEPH
371614184,added_myself,INSTRUMENT/JUNK
371624914,tessv2,RRLYR_CEPH
371759493,added_myself,INSTRUMENT/JUNK
371759888,tessv2,RRLYR_CEPH
371771521,tessv2,RRLYR_CEPH
371844294,added_myself,CONTACT_ROT
371854656,added_myself,INSTRUMENT/JUNK
372046387,added_myself,INSTRUMENT/JUNK
372086075,added_myself,SOLARLIKE
372242836,added_myself,ECLIPSE
372243528,tessv2,RRLYR_CEPH
372321704,added_myself,INSTRUMENT/JUNK
372365971,added_myself,SOLARLIKE
372366031,added_myself,DSCT_BCEP
373114688,added_myself,DSCT_BCEP
373115147,added_myself,INSTRUMENT/JUNK
373370673,added_myself,DSCT_BCEP
373568421,added_myself,CONTACT_ROT
373675877,added_myself,INSTRUMENT/JUNK
373759512,tessv2,RRLYR_CEPH
373807693,added_myself,DSCT_BCEP
374008482,tessv2,RRLYR_CEPH
376847535,training_set_em1,CONTACT_ROT
376847688,training_set_em1,GDOR_SPB
376848286,added_myself,CONTACT_ROT
376849001,training_set_em1,GDOR_SPB
376867620,training_set_em1,CONTACT_ROT
376867702,training_set_em1,GDOR_SPB
376870932,added_myself,SOLARLIKE
376871054,added_myself,INSTRUMENT/JUNK
376881956,added_myself,INSTRUMENT/JUNK
376882829,added_myself,INSTRUMENT/JUNK
376884098,training_set_em1,GDOR_SPB
376925110,tessv2,RRLYR_CEPH
376926482,added_myself,SOLARLIKE
376930571,training_set_em1,GDOR_SPB
376975737,added_myself,SOLARLIKE
376975811,training_set_em1,DSCT_BCEP
376977473,added_myself,INSTRUMENT/JUNK
376980401,training_set_em1,DSCT_BCEP
376991051,added_myself,SOLARLIKE
376993246,added_myself,ECLIPSE
376993892,training_set_em1,GDOR_SPB
376996651,training_set_em1,DSCT_BCEP
377049136,training_set_em1,DSCT_BCEP
377053663,training_set_em1,DSCT_BCEP
377055126,training_set_em1,DSCT_BCEP
377103023,added_myself,SOLARLIKE
377103181,training_set_em1,GDOR_SPB
377106391,training_set_em1,DSCT_BCEP
377161724,training_set_em1,DSCT_BCEP
377164398,added_myself,INSTRUMENT/JUNK
377197142,training_set_em1,DSCT_BCEP
377251735,training_set_em1,DSCT_BCEP
377251803,training_set_em1,CONTACT_ROT
377255625,training_set_em1,GDOR_SPB
377256570,training_set_em1,GDOR_SPB
377257563,training_set_em1,DSCT_BCEP
377290602,added_myself,SOLARLIKE
377296128,added_myself,INSTRUMENT/JUNK
377304523,training_set_em1,DSCT_BCEP
377304866,added_myself,INSTRUMENT/JUNK
377304934,added_myself,SOLARLIKE
377305899,added_myself,INSTRUMENT/JUNK
377781120,added_myself,INSTRUMENT/JUNK
377781419,tessv1,SOLARLIKE
377781588,added_myself,INSTRUMENT/JUNK
377782421,tessv1,SOLARLIKE
377784436,training_set_em1,GDOR_SPB
377802711,tessv2,RRLYR_CEPH
377912254,tessv1,CONTACT_ROT
377912448,tessv1,CONTACT_ROT
377912476,added_myself,INSTRUMENT/JUNK
377912792,tessv1,APERIODIC
377913054,added_myself,INSTRUMENT/JUNK
377913301,tessv1,DSCT_BCEP
377913350,tessv1,APERIODIC
377913701,tessv1,CONTACT_ROT
377913901,tessv1,APERIODIC
378011702,tessv1,ECLIPSE
378087071,tessv1,ECLIPSE
378089068,tessv1,ECLIPSE
378089826,added_myself,INSTRUMENT/JUNK
378159805,tessv1,SOLARLIKE
378168514,added_myself,SOLARLIKE
378168526,added_myself,INSTRUMENT/JUNK
378265033,added_myself,INSTRUMENT/JUNK
378267039,added_myself,ECLIPSE
378267945,added_myself,INSTRUMENT/JUNK
378275545,added_myself,ECLIPSE
378385406,added_myself,CONTACT_ROT
378386716,added_myself,INSTRUMENT/JUNK
378388921,added_myself,ECLIPSE
378693116,tessv2,RRLYR_CEPH
378695645,added_myself,ECLIPSE
380297289,added_myself,CONTACT_ROT
380303567,added_myself,DSCT_BCEP
380620169,added_myself,CONTACT_ROT
380630783,added_myself,DSCT_BCEP
380632240,added_myself,ECLIPSE
380713698,tessv2,RRLYR_CEPH
380790049,added_myself,CONTACT_ROT
380891161,added_myself,INSTRUMENT/JUNK
381004153,added_myself,INSTRUMENT/JUNK
381198782,added_myself,ECLIPSE
381199402,added_myself,CONTACT_ROT
383621507,training_set_em1,GDOR_SPB
383623314,training_set_em1,GDOR_SPB
383645658,training_set_em1,DSCT_BCEP
383647665,training_set_em1,DSCT_BCEP
383648130,added_myself,SOLARLIKE
383648451,training_set_em1,GDOR_SPB
383672911,added_myself,SOLARLIKE
383673309,training_set_em1,DSCT_BCEP
383673767,training_set_em1,DSCT_BCEP
383674953,training_set_em1,DSCT_BCEP
383752505,tessv1,APERIODIC
383752711,added_myself,INSTRUMENT/JUNK
383752762,tessv1,CONTACT_ROT
386383387,tessv2,RRLYR_CEPH
386465144,tessv2,RRLYR_CEPH
387239028,training_set_em1,GDOR_SPB
387289495,training_set_em1,GDOR_SPB
387327429,added_myself,INSTRUMENT/JUNK
387363386,added_myself,SOLARLIKE
387405323,added_myself,INSTRUMENT/JUNK
387445439,added_myself,SOLARLIKE
387561658,added_myself,INSTRUMENT/JUNK
387581908,added_myself,CONTACT_ROT
387634270,tessv2,RRLYR_CEPH
387943762,added_myself,SOLARLIKE
387945743,added_myself,INSTRUMENT/JUNK
389913624,training_set_em1,DSCT_BCEP
389914002,added_myself,INSTRUMENT/JUNK
389917444,training_set_em1,GDOR_SPB
389961595,training_set_em1,DSCT_BCEP
389968494,training_set_em1,GDOR_SPB
390018832,training_set_em1,GDOR_SPB
390019441,training_set_em1,DSCT_BCEP
390207101,tessv2,RRLYR_CEPH
392536579,training_set_em1,DSCT_BCEP
392537922,training_set_em1,GDOR_SPB
392580588,tessv2,RRLYR_CEPH
392727462,tessv2,RRLYR_CEPH
393827104,tessv2,RRLYR_CEPH
393887283,added_myself,CONTACT_ROT
394030121,training_set_em1,DSCT_BCEP
394089995,training_set_em1,CONTACT_ROT
394118891,training_set_em1,DSCT_BCEP
394119459,training_set_em1,GDOR_SPB
394130562,training_set_em1,GDOR_SPB
394130577,tessv2,RRLYR_CEPH
394132059,added_myself,SOLARLIKE
394132381,added_myself,INSTRUMENT/JUNK
394132674,added_myself,INSTRUMENT/JUNK
394133324,training_set_em1,GDOR_SPB
394169310,training_set_em1,GDOR_SPB
394171009,training_set_em1,DSCT_BCEP
394171921,training_set_em1,DSCT_BCEP
394172386,tessv1,DSCT_BCEP
394172672,tessv1,CONTACT_ROT
394172731,tessv1,SOLARLIKE
394173515,tessv1,SOLARLIKE
394173836,tessv1,APERIODIC
394173840,tessv1,CONTACT_ROT
394174686,tessv1,DSCT_BCEP
394175179,tessv1,DSCT_BCEP
394175777,tessv1,CONTACT_ROT
394175916,tessv1,APERIODIC
394176768,tessv1,APERIODIC
394177355,tessv1,ECLIPSE
394178845,tessv1,CONTACT_ROT
394179202,tessv1,ECLIPSE
394882636,added_myself,ECLIPSE
396841786,added_myself,DSCT_BCEP
396938901,added_myself,SOLARLIKE
397006453,added_myself,INSTRUMENT/JUNK
397009936,added_myself,DSCT_BCEP
399595241,added_myself,DSCT_BCEP
399787721,training_set_em1,DSCT_BCEP
399787737,training_set_em1,DSCT_BCEP
399793780,tessv1,DSCT_BCEP
399794356,added_myself,INSTRUMENT/JUNK
399819666,tessv1,APERIODIC
399819751,tessv1,APERIODIC
399819965,tessv1,GDOR_SPB
399825520,added_myself,INSTRUMENT/JUNK
399826407,tessv1,ECLIPSE
399826900,tessv1,ECLIPSE
399827800,tessv1,SOLARLIKE
399860772,added_myself,INSTRUMENT/JUNK
399860885,tessv1,CONTACT_ROT
399861100,added_myself,INSTRUMENT/JUNK
399861296,tessv1,SOLARLIKE
399866936,added_myself,INSTRUMENT/JUNK
399867067,added_myself,INSTRUMENT/JUNK
399867165,tessv1,SOLARLIKE
399867354,tessv1,CONTACT_ROT
399867404,tessv1,SOLARLIKE
399911554,tessv1,ECLIPSE
399912132,added_myself,INSTRUMENT/JUNK
399912203,tessv1,SOLARLIKE
399914169,added_myself,INSTRUMENT/JUNK
399914272,added_myself,INSTRUMENT/JUNK
399915648,added_myself,INSTRUMENT/JUNK
399950067,tessv1,GDOR_SPB
399952026,tessv1,SOLARLIKE
399953684,added_myself,DSCT_BCEP
399953998,added_myself,INSTRUMENT/JUNK
399954053,tessv1,CONTACT_ROT
399955025,added_myself,CONTACT_ROT
399955376,tessv1,CONTACT_ROT
400148116,tessv2,RRLYR_CEPH
400404334,training_set_em1,DSCT_BCEP
400406164,added_myself,DSCT_BCEP
400407949,training_set_em1,DSCT_BCEP
400430982,training_set_em1,DSCT_BCEP
400431409,added_myself,INSTRUMENT/JUNK
400471878,added_myself,INSTRUMENT/JUNK
400472610,added_myself,SOLARLIKE
402448308,training_set_em1,CONTACT_ROT
402894374,added_myself,SOLARLIKE
402897784,added_myself,SOLARLIKE
403114253,training_set_em1,GDOR_SPB
403114672,training_set_em1,DSCT_BCEP
403183753,tessv2,RRLYR_CEPH
403329360,added_myself,INSTRUMENT/JUNK
403332388,training_set_em1,GDOR_SPB
403332889,training_set_em1,GDOR_SPB
403333082,training_set_em1,DSCT_BCEP
403585075,training_set_em1,GDOR_SPB
403585215,added_myself,INSTRUMENT/JUNK
403589346,training_set_em1,GDOR_SPB
403589530,training_set_em1,GDOR_SPB
403793294,tessv2,RRLYR_CEPH
405683562,tessv1,GDOR_SPB
405683868,tessv1,CONTACT_ROT
405684230,added_myself,SOLARLIKE
405684803,tessv1,CONTACT_ROT
405685900,tessv1,ECLIPSE
405685992,tessv1,ECLIPSE
405688824,tessv1,SOLARLIKE
405689714,added_myself,INSTRUMENT/JUNK
405713833,added_myself,DSCT_BCEP
405717785,tessv1,SOLARLIKE
405718503,tessv1,CONTACT_ROT
405766219,training_set_em1,DSCT_BCEP
405841337,added_myself,SOLARLIKE
405843576,added_myself,SOLARLIKE
405932276,added_myself,INSTRUMENT/JUNK
405932982,added_myself,INSTRUMENT/JUNK
405938581,added_myself,INSTRUMENT/JUNK
406006272,added_myself,SOLARLIKE
406013643,added_myself,INSTRUMENT/JUNK
406086959,added_myself,DSCT_BCEP
406124232,added_myself,INSTRUMENT/JUNK
406134291,added_myself,DSCT_BCEP
406134443,added_myself,INSTRUMENT/JUNK
406139216,added_myself,INSTRUMENT/JUNK
406357540,added_myself,ECLIPSE
406427163,added_myself,DSCT_BCEP
406486510,added_myself,INSTRUMENT/JUNK
406926092,added_myself,CONTACT_ROT
406927322,training_set_em1,GDOR_SPB
406931738,added_myself,INSTRUMENT/JUNK
406947000,training_set_em1,DSCT_BCEP
406947026,added_myself,SOLARLIKE
406948247,tessv1,SOLARLIKE
406948852,tessv1,SOLARLIKE
406948868,tessv1,SOLARLIKE
406949279,added_myself,INSTRUMENT/JUNK
406949718,added_myself,SOLARLIKE
406949986,tessv1,DSCT_BCEP
406950229,tessv1,DSCT_BCEP
406950472,added_myself,INSTRUMENT/JUNK
406950522,added_myself,INSTRUMENT/JUNK
406950716,tessv1,SOLARLIKE
406950933,added_myself,INSTRUMENT/JUNK
406951259,added_myself,INSTRUMENT/JUNK
406951407,tessv1,CONTACT_ROT
406951735,tessv1,GDOR_SPB
406951967,tessv1,APERIODIC
406954475,added_myself,DSCT_BCEP
406998185,added_myself,INSTRUMENT/JUNK
406998284,tessv1,DSCT_BCEP
406998311,tessv1,DSCT_BCEP
406999263,tessv1,CONTACT_ROT
407000096,tessv1,ECLIPSE
407000281,tessv1,DSCT_BCEP
407000291,added_myself,INSTRUMENT/JUNK
407002553,tessv1,CONTACT_ROT
407695484,added_myself,DSCT_BCEP
407782927,added_myself,INSTRUMENT/JUNK
408278528,added_myself,INSTRUMENT/JUNK
408330229,added_myself,CONTACT_ROT
408401873,added_myself,DSCT_BCEP
408409259,added_myself,CONTACT_ROT
408471749,added_myself,SOLARLIKE
408473896,added_myself,INSTRUMENT/JUNK
408536427,added_myself,DSCT_BCEP
408543399,added_myself,INSTRUMENT/JUNK
415030254,added_myself,INSTRUMENT/JUNK
416191150,training_set_em1,GDOR_SPB
416261673,training_set_em1,GDOR_SPB
416263740,tessv1,APERIODIC
416263899,tessv1,DSCT_BCEP
416264169,added_myself,SOLARLIKE
416264790,added_myself,INSTRUMENT/JUNK
416264931,added_myself,INSTRUMENT/JUNK
416265363,tessv1,APERIODIC
416265742,tessv1,DSCT_BCEP
416265930,added_myself,INSTRUMENT/JUNK
416266033,tessv1,GDOR_SPB
416266125,added_myself,INSTRUMENT/JUNK
416266129,added_myself,INSTRUMENT/JUNK
416266641,added_myself,INSTRUMENT/JUNK
416266747,tessv1,DSCT_BCEP
416267527,added_myself,INSTRUMENT/JUNK
416267612,added_myself,INSTRUMENT/JUNK
416267824,added_myself,INSTRUMENT/JUNK
416267838,added_myself,INSTRUMENT/JUNK
416280178,tessv1,ECLIPSE
416280254,tessv1,APERIODIC
416280387,added_myself,INSTRUMENT/JUNK
416280683,tessv1,APERIODIC
416280717,tessv1,CONTACT_ROT
416281813,added_myself,DSCT_BCEP
416281865,added_myself,INSTRUMENT/JUNK
416282643,tessv1,GDOR_SPB
416282685,added_myself,INSTRUMENT/JUNK
416283965,tessv1,GDOR_SPB
416284183,tessv1,CONTACT_ROT
416401395,training_set_em1,DSCT_BCEP
416401558,training_set_em1,GDOR_SPB
416401785,training_set_em1,GDOR_SPB
416402521,training_set_em1,DSCT_BCEP
416402745,training_set_em1,GDOR_SPB
416404269,training_set_em1,CONTACT_ROT
416405552,added_myself,INSTRUMENT/JUNK
416521932,added_myself,INSTRUMENT/JUNK
416523539,added_myself,INSTRUMENT/JUNK
416524164,added_myself,INSTRUMENT/JUNK
416527314,tessv1,SOLARLIKE
416527355,added_myself,INSTRUMENT/JUNK
416527532,tessv1,ECLIPSE
416527806,added_myself,INSTRUMENT/JUNK
416528957,tessv1,CONTACT_ROT
416528982,tessv1,GDOR_SPB
416541828,added_myself,INSTRUMENT/JUNK
416595768,added_myself,SOLARLIKE
416602547,added_myself,INSTRUMENT/JUNK
416630282,added_myself,INSTRUMENT/JUNK
416631916,added_myself,SOLARLIKE
416632538,added_myself,ECLIPSE
416635004,tessv1,ECLIPSE
416635067,added_myself,INSTRUMENT/JUNK
416635892,added_myself,CONTACT_ROT
416642009,added_myself,CONTACT_ROT
416701998,added_myself,DSCT_BCEP
416702984,added_myself,INSTRUMENT/JUNK
416764190,added_myself,DSCT_BCEP
416767694,added_myself,INSTRUMENT/JUNK
416771715,added_myself,INSTRUMENT/JUNK
416774145,added_myself,DSCT_BCEP
416842315,tessv2,RRLYR_CEPH
416863259,added_myself,CONTACT_ROT
416929583,added_myself,DSCT_BCEP
416934627,added_myself,DSCT_BCEP
416968631,added_myself,DSCT_BCEP
416970644,added_myself,SOLARLIKE
416971696,added_myself,SOLARLIKE
416973146,added_myself,SOLARLIKE
417056279,tessv2,RRLYR_CEPH
417202964,added_myself,CONTACT_ROT
417203041,tessv2,RRLYR_CEPH
417267606,added_myself,INSTRUMENT/JUNK
417273852,added_myself,CONTACT_ROT
417423159,tessv2,RRLYR_CEPH
417515518,added_myself,DSCT_BCEP
417655844,tessv1,APERIODIC
417655952,added_myself,INSTRUMENT/JUNK
417656107,added_myself,INSTRUMENT/JUNK
417656717,tessv1,SOLARLIKE
417656883,tessv1,CONTACT_ROT
417656974,tessv1,SOLARLIKE
417657393,added_myself,CONTACT_ROT
417658388,tessv1,CONTACT_ROT
417658451,tessv1,GDOR_SPB
417658526,tessv1,APERIODIC
417658785,added_myself,INSTRUMENT/JUNK
417659628,tessv1,CONTACT_ROT
417659668,added_myself,SOLARLIKE
417660251,tessv1,GDOR_SPB
417660696,tessv1,DSCT_BCEP
417676216,tessv1,CONTACT_ROT
417676310,tessv1,SOLARLIKE
417676658,tessv1,CONTACT_ROT
417676757,tessv1,APERIODIC
417677052,added_myself,INSTRUMENT/JUNK
417678051,tessv1,ECLIPSE
417678743,tessv1,DSCT_BCEP
417678762,added_myself,INSTRUMENT/JUNK
417678817,added_myself,SOLARLIKE
417678896,tessv1,APERIODIC
417699758,training_set_em1,GDOR_SPB
417934569,added_myself,INSTRUMENT/JUNK
417948047,tessv2,RRLYR_CEPH
418445323,added_myself,CONTACT_ROT
418477340,added_myself,SOLARLIKE
418477700,added_myself,CONTACT_ROT
418533424,added_myself,INSTRUMENT/JUNK
418906047,added_myself,CONTACT_ROT
418906073,added_myself,INSTRUMENT/JUNK
418920715,added_myself,CONTACT_ROT
418923457,added_myself,CONTACT_ROT
418923514,added_myself,INSTRUMENT/JUNK
419416985,added_myself,SOLARLIKE
419463559,added_myself,INSTRUMENT/JUNK
419466442,added_myself,DSCT_BCEP
419467646,added_myself,DSCT_BCEP
419470506,added_myself,SOLARLIKE
419477430,added_myself,CONTACT_ROT
419598388,added_myself,CONTACT_ROT
419601638,added_myself,INSTRUMENT/JUNK
419658406,added_myself,CONTACT_ROT
419661848,added_myself,DSCT_BCEP
419803114,added_myself,DSCT_BCEP
419870181,added_myself,DSCT_BCEP
419921689,tessv2,RRLYR_CEPH
420107279,training_set_em1,DSCT_BCEP
420112174,training_set_em1,DSCT_BCEP
420128765,training_set_em1,DSCT_BCEP
420175074,added_myself,INSTRUMENT/JUNK
420899566,training_set_em1,DSCT_BCEP
420899820,added_myself,INSTRUMENT/JUNK
420950922,added_myself,DSCT_BCEP
421174963,added_myself,ECLIPSE
421307009,training_set_em1,GDOR_SPB
421308066,added_myself,CONTACT_ROT
421332380,added_myself,DSCT_BCEP
421334236,added_myself,INSTRUMENT/JUNK
421334449,training_set_em1,GDOR_SPB
421334526,training_set_em1,GDOR_SPB
421336015,added_myself,SOLARLIKE
421370952,training_set_em1,GDOR_SPB
422367434,training_set_em1,GDOR_SPB
422827686,tessv2,RRLYR_CEPH
422990027,training_set_em1,GDOR_SPB
422990219,training_set_em1,GDOR_SPB
423307880,tessv2,RRLYR_CEPH
424388331,training_set_em1,DSCT_BCEP
424438640,training_set_em1,GDOR_SPB
424438731,added_myself,SOLARLIKE
424438735,added_myself,SOLARLIKE
424463349,training_set_em1,DSCT_BCEP
424699687,training_set_em1,DSCT_BCEP
424701226,training_set_em1,CONTACT_ROT
424701617,training_set_em1,DSCT_BCEP
424702688,added_myself,INSTRUMENT/JUNK
424719507,added_myself,SOLARLIKE
424720787,added_myself,SOLARLIKE
424721218,tessv2,RRLYR_CEPH
424813136,added_myself,SOLARLIKE
424814520,added_myself,INSTRUMENT/JUNK
424864132,tessv1,CONTACT_ROT
424864674,tessv1,ECLIPSE
424865272,tessv1,SOLARLIKE
424865446,tessv1,DSCT_BCEP
